chrom,start,end,label
chr1,137534216,137534839,NO
chr1,189548464,189549087,NO
chr1,37269071,37269695,NO
chr1,64357806,64358432,NO
chr1,37186715,37187343,NO
chr1,12804292,12804921,NO
chr1,166461748,166462377,NO
chr1,191585357,191585986,NO
chr1,38013314,38013944,NO
chr1,53266836,53267466,NO
chr1,155046454,155047086,NO
chr1,158928044,158928676,NO
chr1,60895813,60896446,NO
chr1,36955484,36956118,NO
chr1,74157839,74158473,NO
chr1,160132983,160133617,NO
chr1,75477134,75477769,NO
chr1,89329250,89329885,NO
chr1,71081973,71082610,NO
chr1,158909695,158910332,NO
chr1,165093778,165094415,NO
chr1,181142116,181142753,NO
chr1,190830184,190830821,NO
chr1,77493309,77493947,NO
chr1,97498543,97499181,NO
chr1,158700389,158701027,NO
chr1,110445209,110445848,NO
chr1,38853518,38854158,NO
chr1,136505483,136506123,NO
chr1,145580899,145581539,NO
chr1,15779114,15779755,NO
chr1,47890847,47891488,NO
chr1,142085017,142085658,NO
chr1,12797560,12798202,NO
chr1,134178265,134178907,NO
chr1,38376527,38377170,NO
chr1,80232602,80233246,NO
chr1,174631267,174631911,NO
chr1,183860811,183861455,NO
chr1,62228137,62228784,NO
chr1,173020016,173020663,NO
chr1,77450351,77450999,NO
chr1,21221645,21222295,NO
chr1,136806929,136807579,NO
chr1,165949727,165950377,NO
chr1,55957429,55958081,NO
chr1,59433957,59434609,NO
chr1,174191764,174192418,NO
chr1,4962233,4962888,NO
chr1,79598893,79599548,NO
chr1,109874902,109875557,NO
chr1,158404784,158405439,NO
chr1,7302612,7303268,NO
chr1,87920884,87921540,NO
chr1,107954675,107955332,NO
chr1,178878715,178879374,NO
chr1,90703268,90703928,NO
chr1,94634136,94634796,NO
chr1,174348176,174348836,NO
chr1,39757369,39758030,NO
chr1,65028744,65029405,NO
chr1,96926907,96927568,NO
chr1,72995577,72996239,NO
chr1,11738375,11739038,NO
chr1,30861675,30862338,NO
chr1,134632637,134633301,NO
chr1,20857230,20857895,NO
chr1,72359403,72360070,NO
chr1,188060105,188060772,NO
chr1,71164850,71165518,NO
chr1,92225588,92226256,NO
chr1,169378529,169379197,NO
chr1,7661434,7662103,NO
chr1,13122020,13122691,NO
chr1,38348198,38348869,NO
chr1,134184651,134185323,NO
chr1,163850811,163851483,NO
chr1,80147071,80147744,NO
chr1,91361975,91362648,NO
chr1,122993508,122994182,NO
chr1,74354703,74355378,NO
chr1,129135362,129136037,NO
chr1,135607119,135607794,NO
chr1,8571914,8572590,NO
chr1,138948162,138948838,NO
chr1,73134825,73135503,NO
chr1,13650476,13651156,NO
chr1,120900202,120900882,NO
chr1,130898297,130898977,NO
chr1,74291927,74292608,NO
chr1,193754283,193754964,NO
chr1,136397332,136398015,NO
chr1,138353781,138354464,NO
chr1,84401987,84402671,NO
chr1,140163311,140163997,NO
chr1,4960611,4961298,NO
chr1,9432801,9433488,NO
chr1,137457793,137458480,NO
chr1,166307059,166307746,NO
chr1,121048836,121049524,NO
chr1,26286439,26287128,NO
chr1,180664497,180665186,NO
chr1,44948351,44949041,NO
chr1,57338201,57338891,NO
chr1,122655882,122656574,NO
chr1,184092966,184093658,NO
chr1,64705880,64706573,NO
chr1,135870243,135870936,NO
chr1,38926075,38926769,NO
chr1,88446667,88447361,NO
chr1,10466693,10467388,NO
chr1,71719790,71720485,NO
chr1,136106755,136107450,NO
chr1,60489266,60489962,NO
chr1,90853900,90854596,NO
chr1,129141040,129141736,NO
chr1,24099565,24100262,NO
chr1,88097768,88098465,NO
chr1,153391656,153392353,NO
chr1,156848816,156849514,NO
chr1,35868073,35868772,NO
chr1,66746373,66747073,NO
chr1,73134049,73134750,NO
chr1,79450535,79451237,NO
chr1,72311853,72312556,NO
chr1,95376908,95377612,NO
chr1,132917016,132917720,NO
chr1,136671477,136672181,NO
chr1,6447968,6448675,NO
chr1,63488535,63489242,NO
chr1,163204001,163204708,NO
chr1,6049015,6049725,NO
chr1,136085572,136086282,NO
chr1,37700520,37701231,NO
chr1,103524896,103525607,NO
chr1,140102296,140103007,NO
chr1,134097337,134098050,NO
chr1,154764506,154765219,NO
chr1,55255423,55256139,NO
chr1,121462257,121462973,NO
chr1,135400983,135401699,NO
chr1,63260281,63260998,NO
chr1,196827154,196827871,NO
chr1,36001014,36001732,NO
chr1,135638250,135638969,NO
chr1,191563705,191564424,NO
chr1,11385794,11386514,NO
chr1,11320098,11320819,NO
chr1,88205688,88206409,NO
chr1,140050370,140051091,NO
chr1,11241067,11241789,NO
chr1,80399864,80400586,NO
chr1,38880678,38881404,NO
chr1,72537197,72537924,NO
chr1,43877270,43877998,NO
chr1,90820730,90821458,NO
chr1,193440008,193440736,NO
chr1,78164344,78165073,NO
chr1,108175071,108175801,NO
chr1,154762609,154763339,NO
chr1,77443425,77444157,NO
chr1,55188460,55189193,NO
chr1,8486218,8486952,NO
chr1,33551369,33552103,NO
chr1,77458226,77458960,NO
chr1,88543936,88544670,NO
chr1,15781595,15782330,NO
chr1,56023030,56023765,NO
chr1,124503711,124504446,NO
chr1,157923560,157924296,NO
chr1,194339181,194339917,NO
chr1,128571445,128572182,NO
chr1,77447995,77448733,NO
chr1,129991257,129991995,NO
chr1,162239983,162240721,NO
chr1,40736684,40737424,NO
chr1,55165227,55165967,NO
chr1,163177529,163178269,NO
chr1,187032263,187033005,NO
chr1,174253188,174253931,NO
chr1,195330571,195331314,NO
chr1,20750154,20750900,NO
chr1,94328448,94329194,NO
chr1,67007297,67008044,NO
chr1,130288806,130289553,NO
chr1,175278430,175279177,NO
chr1,122250817,122251565,NO
chr1,153362628,153363376,NO
chr1,7441519,7442268,NO
chr1,90706245,90706995,NO
chr1,88615654,88616405,NO
chr1,192271833,192272584,NO
chr1,137404155,137404907,NO
chr1,178550869,178551621,NO
chr1,134219166,134219919,NO
chr1,170325483,170326236,NO
chr1,36296870,36297624,NO
chr1,11491568,11492323,NO
chr1,45414694,45415449,NO
chr1,75613198,75613953,NO
chr1,133375152,133375907,NO
chr1,163309468,163310223,NO
chr1,195368339,195369094,NO
chr1,59754466,59755225,NO
chr1,135592255,135593014,NO
chr1,11267721,11268482,NO
chr1,82004190,82004951,NO
chr1,92389855,92390616,NO
chr1,78116341,78117104,NO
chr1,191740124,191740887,NO
chr1,30904333,30905101,NO
chr1,38115101,38115869,NO
chr1,91956379,91957147,NO
chr1,98772528,98773296,NO
chr1,99519148,99519918,NO
chr1,105368884,105369654,NO
chr1,154450503,154451273,NO
chr1,180483682,180484452,NO
chr1,186795895,186796665,NO
chr1,91819328,91820099,NO
chr1,154261536,154262307,NO
chr1,123019839,123020611,NO
chr1,128025515,128026288,NO
chr1,156230305,156231078,NO
chr1,130296734,130297509,NO
chr1,162664654,162665429,NO
chr1,129801157,129801933,NO
chr1,136467039,136467815,NO
chr1,188778355,188779134,NO
chr1,133641761,133642541,NO
chr1,141396156,141396936,NO
chr1,153727705,153728486,NO
chr1,181392292,181393074,NO
chr1,20751196,20751979,NO
chr1,145402364,145403147,NO
chr1,12780984,12781768,NO
chr1,92935056,92935842,NO
chr1,42115143,42115930,NO
chr1,148169758,148170547,NO
chr1,156933292,156934081,NO
chr1,183672318,183673107,NO
chr1,6272179,6272970,NO
chr1,63256644,63257435,NO
chr1,135243491,135244282,NO
chr1,91831100,91831892,NO
chr1,108460775,108461567,NO
chr1,94015751,94016544,NO
chr1,121383060,121383853,NO
chr1,77436837,77437631,NO
chr1,82816971,82817766,NO
chr1,90670651,90671446,NO
chr1,180594173,180594968,NO
chr1,194590595,194591390,NO
chr1,154420178,154420974,NO
chr1,188746449,188747245,NO
chr1,22473360,22474157,NO
chr1,75585302,75586099,NO
chr1,58045669,58046468,NO
chr1,92424290,92425089,NO
chr1,138480370,138481169,NO
chr1,60910063,60910863,NO
chr1,186928701,186929501,NO
chr1,55243433,55244234,NO
chr1,36890636,36891439,NO
chr1,62784348,62785151,NO
chr1,166506765,166507568,NO
chr1,22367026,22367830,NO
chr1,92415831,92416635,NO
chr1,62444604,62445410,NO
chr1,90735967,90736773,NO
chr1,120521806,120522612,NO
chr1,52065645,52066452,NO
chr1,99969502,99970309,NO
chr1,77438400,77439208,NO
chr1,153917379,153918187,NO
chr1,134908975,134909784,NO
chr1,68350784,68351594,NO
chr1,188800477,188801287,NO
chr1,129680267,129681078,NO
chr1,138509627,138510441,NO
chr1,75073386,75074201,NO
chr1,93207801,93208616,NO
chr1,12681792,12682608,NO
chr1,71697009,71697825,NO
chr1,87959141,87959957,NO
chr1,134877662,134878478,NO
chr1,189106077,189106893,NO
chr1,190837018,190837835,NO
chr1,75598080,75598900,NO
chr1,133786604,133787425,NO
chr1,59543982,59544804,NO
chr1,65846570,65847392,NO
chr1,10842815,10843639,NO
chr1,142325751,142326575,NO
chr1,162238927,162239751,NO
chr1,36860708,36861535,NO
chr1,75800770,75801597,NO
chr1,106991460,106992288,NO
chr1,89625401,89626230,NO
chr1,64963253,64964083,NO
chr1,134915573,134916403,NO
chr1,74502024,74502855,NO
chr1,88132818,88133652,NO
chr1,59371675,59372511,NO
chr1,91652578,91653415,NO
chr1,135568197,135569034,NO
chr1,154747403,154748240,NO
chr1,94603660,94604499,NO
chr1,181534368,181535207,NO
chr1,20964636,20965477,NO
chr1,167543842,167544683,NO
chr1,192837955,192838796,NO
chr1,155613291,155614133,NO
chr1,180336631,180337473,NO
chr1,20944720,20945563,NO
chr1,37984898,37985741,NO
chr1,102774486,102775329,NO
chr1,120945487,120946330,NO
chr1,76032534,76033378,NO
chr1,181017460,181018305,NO
chr1,158599475,158600322,NO
chr1,71692414,71693262,NO
chr1,74390557,74391406,NO
chr1,194696232,194697083,NO
chr1,106967348,106968200,NO
chr1,3472669,3473522,NO
chr1,93662192,93663045,NO
chr1,16120021,16120876,NO
chr1,156958538,156959394,NO
chr1,121531129,121531986,NO
chr1,137113999,137114858,NO
chr1,9942818,9943679,NO
chr1,13990867,13991729,NO
chr1,17240520,17241384,NO
chr1,133615426,133616290,NO
chr1,139070423,139071288,NO
chr1,72991514,72992380,NO
chr1,190822409,190823277,NO
chr1,12752935,12753804,NO
chr1,72288990,72289859,NO
chr1,175251750,175252619,NO
chr1,54541329,54542199,NO
chr1,59720029,59720899,NO
chr1,92301482,92302354,NO
chr1,7309053,7309926,NO
chr1,46920091,46920964,NO
chr1,138624181,138625055,NO
chr1,90565168,90566043,NO
chr1,10868036,10868913,NO
chr1,20898386,20899264,NO
chr1,77499031,77499912,NO
chr1,172822218,172823101,NO
chr1,9691815,9692699,NO
chr1,184033379,184034263,NO
chr1,154640676,154641562,NO
chr1,35289280,35290169,NO
chr1,121350010,121350901,NO
chr1,162139563,162140455,NO
chr1,88385051,88385945,NO
chr1,152343807,152344701,NO
chr1,120586076,120586971,NO
chr1,39584819,39585715,NO
chr1,130756384,130757280,NO
chr1,153273953,153274850,NO
chr1,89121170,89122068,NO
chr1,135293890,135294788,NO
chr1,73006523,73007422,NO
chr1,75664001,75664905,NO
chr1,77468946,77469855,NO
chr1,182500935,182501845,NO
chr1,75884841,75885754,NO
chr1,169867708,169868621,NO
chr1,193484623,193485542,NO
chr1,158891316,158892240,NO
chr1,138323891,138324817,NO
chr1,134775249,134776176,NO
chr1,63293645,63294573,NO
chr1,162147830,162148759,NO
chr1,134747087,134748017,NO
chr1,4845264,4846195,NO
chr1,188334148,188335083,NO
chr1,195759895,195760830,NO
chr1,59432748,59433689,NO
chr1,64622918,64623861,NO
chr1,35754400,35755344,NO
chr1,135590624,135591571,NO
chr1,63713892,63714842,NO
chr1,77452990,77453944,NO
chr1,90509284,90510238,NO
chr1,57526813,57527770,NO
chr1,80312115,80313073,NO
chr1,135563926,135564886,NO
chr1,89122679,89123641,NO
chr1,84636850,84637814,NO
chr1,7037012,7037978,NO
chr1,121393774,121394742,NO
chr1,155223417,155224385,NO
chr1,89126870,89127839,NO
chr1,34063557,34064527,NO
chr1,80233798,80234768,NO
chr1,153024237,153025208,NO
chr1,56740981,56741955,NO
chr1,158924613,158925589,NO
chr1,62813910,62814888,NO
chr1,168951483,168952462,NO
chr1,195558001,195558981,NO
chr1,107387705,107388687,NO
chr1,137620382,137621364,NO
chr1,59483420,59484404,NO
chr1,64931257,64932242,NO
chr1,137571842,137572829,NO
chr1,166433289,166434276,NO
chr1,53009978,53010966,NO
chr1,62829833,62830834,NO
chr1,154820654,154821658,NO
chr1,188337357,188338374,NO
chr1,58245066,58246104,NO
chr1,62782851,62783893,NO
chr1,13117753,13118805,NO
chr1,88204615,88205669,NO
chr1,133035565,133036620,NO
chr1,34196907,34197964,NO
chr1,72873970,72875037,NO
chr1,181206410,181207481,NO
chr1,5222189,5223267,NO
chr1,88245025,88246107,NO
chr1,158913243,158914326,NO
chr1,141390834,141391921,NO
chr1,72275198,72276303,NO
chr1,136431225,136432331,NO
chr1,122983522,122984631,NO
chr1,59505007,59506122,NO
chr1,76025299,76026417,NO
chr1,60907395,60908515,NO
chr1,178573948,178575070,NO
chr1,181128144,181129267,NO
chr1,88084035,88085159,NO
chr1,187311986,187313113,NO
chr1,74871159,74872294,NO
chr1,21245995,21247131,NO
chr1,39959153,39960298,NO
chr1,51592540,51593689,NO
chr1,72718401,72719550,NO
chr1,134367243,134368398,NO
chr1,63184212,63185368,NO
chr1,84633397,84634553,NO
chr1,166424059,166425216,NO
chr1,12734270,12735431,NO
chr1,155927646,155928808,NO
chr1,167932859,167934026,NO
chr1,122540235,122541424,NO
chr1,67981983,67983193,NO
chr1,180267618,180268830,NO
chr1,180780124,180781339,NO
chr1,60908756,60909974,NO
chr1,59479507,59480740,NO
chr1,89209628,89210875,NO
chr1,103653034,103654283,NO
chr1,88207290,88208596,NO
chr1,135025718,135027101,NO
chr1,34159855,34161282,NO
chr1,92098794,92100230,NO
chr1,138570775,138572212,NO
chr1,106908919,106910374,NO
chr1,138466050,138467536,NO
chr1,59529060,59530548,NO
chr1,121244074,121245641,NO
chr1,57668948,57670540,NO
chr1,6437829,6439484,NO
chr1,135388767,135390546,NO
chr1,64778909,64780781,NO
chr10,20775059,20775106,NO
chr10,89117366,89117430,NO
chr10,106965634,106965759,NO
chr10,24525445,24525619,NO
chr10,16949089,16949296,NO
chr10,60411663,60411873,NO
chr10,13381211,13381502,NO
chr10,49627965,49628266,NO
chr10,33516088,33516407,NO
chr10,116941420,116941754,NO
chr10,125238429,125238774,NO
chr10,8810747,8811099,NO
chr10,7332083,7332439,NO
chr10,39506739,39507105,NO
chr10,37561580,37561947,NO
chr10,111332165,111332533,NO
chr10,88134863,88135242,NO
chr10,86882785,86883171,NO
chr10,17723333,17723722,NO
chr10,8084007,8084398,NO
chr10,91974240,91974633,NO
chr10,11473845,11474241,NO
chr10,98476843,98477243,NO
chr10,104670200,104670603,NO
chr10,41974242,41974651,NO
chr10,44202850,44203259,NO
chr10,126200021,126200432,NO
chr10,126707459,126707875,NO
chr10,12263296,12263714,NO
chr10,108006950,108007375,NO
chr10,19555788,19556217,NO
chr10,99573639,99574072,NO
chr10,13410590,13411024,NO
chr10,43806211,43806648,NO
chr10,66917062,66917499,NO
chr10,66650520,66650958,NO
chr10,57993955,57994395,NO
chr10,32310520,32310966,NO
chr10,111837391,111837837,NO
chr10,17764307,17764756,NO
chr10,26357920,26358370,NO
chr10,105184820,105185275,NO
chr10,18076439,18076896,NO
chr10,3467939,3468402,NO
chr10,62986701,62987164,NO
chr10,67506740,67507203,NO
chr10,77965673,77966138,NO
chr10,126549716,126550182,NO
chr10,60688428,60688895,NO
chr10,127027476,127027943,NO
chr10,86509196,86509664,NO
chr10,12262278,12262748,NO
chr10,19658492,19658963,NO
chr10,24403856,24404330,NO
chr10,38834079,38834554,NO
chr10,92953249,92953724,NO
chr10,21159044,21159520,NO
chr10,105190434,105190912,NO
chr10,26000045,26000525,NO
chr10,93556210,93556690,NO
chr10,44957379,44957861,NO
chr10,46450267,46450750,NO
chr10,118716645,118717128,NO
chr10,34607300,34607786,NO
chr10,44436343,44436834,NO
chr10,8972372,8972864,NO
chr10,14423031,14423523,NO
chr10,107687703,107688195,NO
chr10,94579105,94579599,NO
chr10,9478197,9478693,NO
chr10,77500956,77501452,NO
chr10,117285236,117285734,NO
chr10,7365636,7366135,NO
chr10,119274941,119275440,NO
chr10,115819889,115820389,NO
chr10,70190630,70191132,NO
chr10,79927635,79928138,NO
chr10,48860308,48860813,NO
chr10,32662702,32663212,NO
chr10,63552903,63553413,NO
chr10,70772984,70773494,NO
chr10,83559919,83560429,NO
chr10,119461895,119462406,NO
chr10,102499006,102499518,NO
chr10,21018761,21019274,NO
chr10,44135548,44136061,NO
chr10,89600281,89600795,NO
chr10,119267500,119268015,NO
chr10,90744719,90745235,NO
chr10,110291736,110292254,NO
chr10,77559338,77559858,NO
chr10,64131234,64131755,NO
chr10,37386766,37387289,NO
chr10,106965821,106966348,NO
chr10,26372744,26373272,NO
chr10,39695371,39695900,NO
chr10,81622355,81622885,NO
chr10,10567378,10567910,NO
chr10,15511077,15511609,NO
chr10,22599400,22599932,NO
chr10,98302991,98303523,NO
chr10,129284318,129284852,NO
chr10,39312148,39312684,NO
chr10,84298750,84299287,NO
chr10,6396747,6397288,NO
chr10,40199387,40199928,NO
chr10,49137024,49137565,NO
chr10,71200875,71201420,NO
chr10,94281567,94282112,NO
chr10,26047476,26048022,NO
chr10,64461473,64462021,NO
chr10,46460753,46461302,NO
chr10,5970883,5971433,NO
chr10,27731723,27732273,NO
chr10,118920721,118921273,NO
chr10,90888253,90888806,NO
chr10,4521315,4521870,NO
chr10,31176379,31176934,NO
chr10,18303936,18304492,NO
chr10,111666516,111667073,NO
chr10,41549773,41550332,NO
chr10,34079292,34079852,NO
chr10,44227691,44228251,NO
chr10,87189208,87189768,NO
chr10,40617340,40617902,NO
chr10,44221243,44221805,NO
chr10,34736031,34736594,NO
chr10,26357287,26357851,NO
chr10,42520619,42521185,NO
chr10,92279729,92280296,NO
chr10,76346389,76346957,NO
chr10,95439346,95439914,NO
chr10,82806815,82807384,NO
chr10,17318918,17319488,NO
chr10,51997798,51998370,NO
chr10,44811120,44811696,NO
chr10,85053984,85054562,NO
chr10,119825488,119826066,NO
chr10,102785880,102786459,NO
chr10,3525370,3525951,NO
chr10,87323661,87324242,NO
chr10,36643875,36644457,NO
chr10,57994773,57995356,NO
chr10,18137990,18138574,NO
chr10,61475001,61475585,NO
chr10,57211848,57212434,NO
chr10,39455931,39456518,NO
chr10,123244189,123244776,NO
chr10,6041377,6041965,NO
chr10,118104947,118105535,NO
chr10,44792055,44792644,NO
chr10,60246204,60246793,NO
chr10,93739088,93739677,NO
chr10,122897560,122898149,NO
chr10,125339530,125340120,NO
chr10,70910894,70911487,NO
chr10,36655618,36656214,NO
chr10,125377250,125377848,NO
chr10,120938230,120938830,NO
chr10,95941733,95942334,NO
chr10,19611440,19612044,NO
chr10,33972649,33973253,NO
chr10,33950012,33950617,NO
chr10,33956461,33957066,NO
chr10,34984750,34985356,NO
chr10,98931506,98932112,NO
chr10,41120787,41121394,NO
chr10,81845617,81846224,NO
chr10,93635265,93635872,NO
chr10,6616442,6617050,NO
chr10,16949895,16950504,NO
chr10,43226844,43227454,NO
chr10,88676219,88676829,NO
chr10,23525774,23526385,NO
chr10,60190244,60190855,NO
chr10,61472719,61473330,NO
chr10,95771635,95772246,NO
chr10,111291127,111291738,NO
chr10,36342701,36343313,NO
chr10,94877813,94878427,NO
chr10,88949859,88950476,NO
chr10,9345109,9345727,NO
chr10,34035754,34036373,NO
chr10,56126502,56127122,NO
chr10,93083394,93084015,NO
chr10,96121381,96122003,NO
chr10,85033015,85033638,NO
chr10,42135685,42136311,NO
chr10,45043873,45044499,NO
chr10,59599481,59600108,NO
chr10,54229416,54230044,NO
chr10,70340548,70341176,NO
chr10,88933503,88934131,NO
chr10,83985751,83986380,NO
chr10,51183432,51184062,NO
chr10,94720755,94721385,NO
chr10,18039370,18040002,NO
chr10,19984179,19984811,NO
chr10,69754833,69755465,NO
chr10,38929517,38930150,NO
chr10,79932517,79933150,NO
chr10,11500899,11501533,NO
chr10,125162563,125163197,NO
chr10,41346832,41347467,NO
chr10,70334514,70335151,NO
chr10,117558809,117559446,NO
chr10,67692851,67693489,NO
chr10,69788194,69788832,NO
chr10,83160428,83161066,NO
chr10,96093640,96094278,NO
chr10,75902165,75902804,NO
chr10,42763028,42763668,NO
chr10,17299206,17299847,NO
chr10,24999045,24999687,NO
chr10,128122582,128123224,NO
chr10,12104938,12105583,NO
chr10,44664993,44665638,NO
chr10,44914221,44914866,NO
chr10,122436279,122436924,NO
chr10,62823226,62823873,NO
chr10,42665078,42665727,NO
chr10,53132563,53133212,NO
chr10,38273236,38273886,NO
chr10,88171502,88172153,NO
chr10,60015779,60016431,NO
chr10,60521842,60522494,NO
chr10,105442912,105443564,NO
chr10,62811310,62811963,NO
chr10,19873349,19874004,NO
chr10,52015611,52016266,NO
chr10,68822255,68822910,NO
chr10,71197724,71198381,NO
chr10,88802886,88803543,NO
chr10,30347414,30348072,NO
chr10,24749090,24749749,NO
chr10,72502206,72502865,NO
chr10,114787795,114788456,NO
chr10,4523708,4524373,NO
chr10,86247737,86248402,NO
chr10,57296337,57297003,NO
